"Date","Review","Star","Like","Version"
"2022-09","이번 들어온 슬램덩크 정말 감사합니다 정말정말 고맙습니다 재밌게보고있습니다 넷플릭스 화이팅","5","0","8.39.0 build 9 50265"
"2022-09","화질도 좋고 왠만하면 좋긴한데 녹화나 캡쳐를 못하네요.","4","0","8.37.0 build 13 50262"
"2022-09","정말 조아요","5","0","8.39.0 build 9 50265"
"2022-09","화면상 우측에는 볼륨키 넣어 달라고 좌측에는 화면 밝기가 있다. 어플 만든 수준이 왜 그래 좌에서 우로 밀어서 감기와 되감기도 만들어서 넣어라 리뷰를 쓸 수 있는 공간을 만들어라 모두 만들지 않으면 탈퇴한다","1","1","8.39.1 build 12 50268"
"2022-09","애니메이션 너무 적음","1","0",""
"2022-09","포켓몬스터 영어 버전 있으면 좋을것같아요","5","0","8.39.1 build 12 50268"
"2022-09","자막 뒤 검은 배경 좀 어떻게 해결해 주세요. . 분명히 설정은 배경색 없음으로 되어 있는데 앱을 지웠다 다시 깔고 로그아웃을 반복하고 스마트폰 자체 설정을 바꾸고 별별 짓을 다 해도 검은 배경이 안 사라집니다. 배경이 화면을 가려 영상 시청에 불편함이 있으니 수정 부탁드려요","1","25","8.39.1 build 12 50268"
"2022-09","아니.업데이트했는데 계정이 튕겨서 다시 들어가려는 데 안 들어가지는 건 또 뭔가요.? 장난하자는 겁니까?","2","0",""
"2022-09","운영자님 시리즈중에 하우스 오브 드래곤 올려주세요.  부탁드립니다","5","1","8.39.1 build 12 50268"
"2022-09","걍 좋아요","5","0","8.39.0 build 9 50265"
"2022-09","잘사용 하고 있습니다","4","0","8.39.0 build 9 50265"
"2022-09","재밌게 보다가 어제부턴가 앱을 들어가자마자 계속 튕십니다. 어떡할까요?","3","0","8.39.0 build 9 50265"
"2022-09","업데이트 후 자막에 검은색 배경 생겨서 불편함. 없앨수도없음. 업데이트하지마세요. 업데이트하고 이틀째 자막 검은색배경이 없어졌습니다.","5","1","8.39.0 build 9 50265"
"2022-09","자막에 이상한 검정색 바가 새겨서 보기가 너무 불편함 이런거 빨리 고쳐주면 좋을듯","1","6","8.39.0 build 9 50265"
"2022-09","결제하고 다했는데 왜 로그인함 계속 가입하라 하나요","1","0",""
"2022-09","이미 가입 및 결제도 다되있고 멤버쉽 진행 중인데 왜 계속 가입완료하라면서 이용 못하게하는거죠? 조치부탁드립니다","2","0","8.39.0 build 9 50265"
"2022-09","한국말고는 볼거 개뿔하나도 없네","1","0","8.39.0 build 9 50265"
"2022-09","넷플릭스 돈 내고 보는건데 자꾸 끊기고 지금은 접속도 안되네요. 해지하라는 소리죠?","1","0","8.39.0 build 9 50265"
"2022-09","챗봇상담인지 괜찮네요","5","0","8.39.0 build 9 50265"
"2022-09","업데이트 이후로 스마트폰에서 계속 앱오류가 발생합니다","3","0","8.39.0 build 9 50265"
"2022-09","8.39 버전으로 업데이트 후 앱크래시 나서 안됨.","1","0","8.35.0 build 19 50257"
"2022-09","자막 최악","1","0","8.37.0 build 13 50262"
"2022-09","그 왜 시즌이 올라가면 전시즌이 왜 없어지는 건가요? 그것좀 없애주세요. . 재발요 아그리고 오소마츠상 1기 다시 살려주세요. ","4","0","8.39.0 build 9 50265"
"2022-09","어제부터 앱 열자마자 계속 크래시","1","0","8.39.0 build 9 50265"
"2022-09","모바일로 넷플릭스를 보고 싶은데 켜지라는 넷플릭스는 안켜지고 넷플릭스 로고화면만 계속 뜨는데 이걸 언제쯤 고쳐주려나.","3","0","8.39.0 build 9 50265"
"2022-09","앱 실행 후 자동으로 종료됩니다. 빠른 확인이 필요해요.","1","0","8.39.0 build 9 50265"
"2022-09","모바일버전에서 자막 사용시 뒤에 검은색 칸좀 없애면 안되냐?업그레이드를 했는데 옆그레이드도 아니고 다운그레이드가 되면 돈내고 쓰고 싶겠어? 내가 영어 일본어 고자라 자막에 영상 가리는건 어쩔수 없는데 그부분은 좀 최소화 해야되는거 아니냐고. 자막 시인성이 떨어지면 크기를 좀 조절할수 있게 해놓던가 12년 전에 최초의 동영상 어플리케이션도 이정도는 아니야.","1","5","8.39.0 build 9 50265"
"2022-09","잘 보고 있어요. 잘 보고 있는데 넷플릭스 콘텐츠가 3 4살 것만 자주 나와서요. 작년까진 괜찮았는데 올해부터 넷플릭스가 초심을 잃어가네요. 일루미네이션 같은 애니는 커녕 바비의 엄지공주 이딴 것만 나와서 새로운 콘센츠가 기대가 가질 않네요. 제발 초심 잃지 말아주세요. .","5","0",""
"2022-09","앱 진입이 안되요 계속 자동 종료되는데 언제 수정되는 건가요?","1","0","8.39.0 build 9 50265"
"2022-09","아니 왜 자꾸 티비로 넥플릭스 보면 계속 꺼져요? 진짜 열번도 넘게 꺼지고 렉너무 심한데 좀 고쳐줘요","1","1","8.39.0 build 9 50265"
"2022-09","자막 혹시 10년뒤에 수정할 생각이신건가요 정말 일 잘한다.","1","2","8.39.0 build 9 50265"
"2022-09","앱 열면 꺼지고 열면 꺼지고 버그 발생했다고 업데이트하라는 안내문만 하루종일뜨는데 정작 새로운 버젼은 아직 안나왔고. 어떡하란거죠?","1","3","8.39.0 build 9 50265"
"2022-09","아니 있는게 뭐야? 볼려는건 하나도 없어","1","0","8.37.0 build 13 50262"
"2022-09","말이 필요한가","5","0","8.37.0 build 13 50262"
"2022-09","일단 보유한 컨텐츠 관리라도 좀 해주셨음 좋겠네요 넷플릭스에 분명있었던 컨텐츠들도 다시볼려고 하면 없어요 소리소문없이 사라지고 무슨 듣보잡 이상한 것들만 늘어나고 그리고 애니메이션 부분도 19세성인인증한 컨텐츠는 모자이크나 가림. 내용잘림 이런거 없이 무삭제로 좀 봤으면 싶네요 상식적으로 볼따구 까져서 피 흐르는거 까지 모자이크로 가려버리면 집중은 커녕 넷플릭스 스트리밍 자체를 해지하고 싶어집니다 뭐 성인들도 컨텐츠 검열합니까?","2","0","8.37.0 build 13 50262"
"2022-09","좋은 서비스 좋아요","5","0",""
"2022-09","덕분에 감상굳","5","0","8.30.0 build 5 40236"
"2022-09","45회 지금 5박6일","4","0",""
"2022-09","그냥 비추 볼만한건 드라마 몇개 제외하고는 없음","1","0","8.37.0 build 13 50262"
"2022-09","LG V50S 4K 화질 볼수있게 업데이트좀 해 주세요.  SD화질? 장난합니까? 자막 검은배경도 없애주세요.  컴퓨터나 티비에서 볼때는 화질도 끝내주고 자막 검은배경도 없습니다 요금제도 제일 비싼 4K UHD 요금제 입니다 빠른 업데이트 부탁드립니다","1","0","8.37.0 build 13 50262"
"2022-09","자막 검은배경 누구 아이디어인가요? 구립니다 원상복구 시켜주세요. ","3","1","8.37.0 build 13 50262"
"2022-09","그래도 타플랫폼 어플보단 빠르고 간편함","4","0","8.37.0 build 13 50262"
"2022-09","동영상 시작할 때마다 한국어 자막 나오지 않게 해주시고 자막 꺼짐 상태에서 언어로 얘기 나올 때 완전히 자막 없애게 해 주세요. . 그리고 돈 완전히 빼주지 마시고 완전히 뮤로로 바꿔주세요. ","3","0","8.37.0 build 13 50262"
"2022-09","업데이트 이후 자막뒤 검은배경때문에 집중이 안되고 오히려 방해가 되네요.자막 뒤 검은배경 좀 없애주세요. ","1","2","8.34.0 build 4 50250"
"2022-09","죠죠 보려고 가입했습니다.","5","0","8.37.0 build 13 50262"
"2022-09","없어요 볼게","1","0","8.35.0 build 19 50257"
"2022-09","무료영화 무한 즐김 굿입니다","5","0","8.37.0 build 13 50262"
"2022-09","모스트 데인저러스 게임 2020도 추가해주시면 좋을것 같아요","5","0","8.37.0 build 13 50262"
"2022-09","인기영화 드라마도 많은데 애니가 별로 없어서 좀 아쉽네요","4","0",""
"2022-09","뭐 하잔건지 진격의거인 보는데 자막의 배경에 가립니다 짜증나요 진짜 뭐하잔거요? 다 가립니다 빨리 지워주세요. . I DON T KNOW WHAT TO DO. PLEASE GIVE ME THE SUBTITLES BACKGROUND. YOU MAY NOT KNOW KOREAN SO I LL LEAVE IT IN ENGLISH.","1","1","8.39.0 build 9 50265"
"2022-09","넷플릭스를 해지하고 3개월 지났는데요. 오늘 누군가가 제 이메일과 핸드폰 번호를 변경했다고 하네요. 그리고 9 500원이 결제 되었습니다. 지금 해외에 거주하고 있는 상황이라 고객센터 연락하기도 쉽지 않네요. 제 카드정보가 계속 남아있었다는게 당황스럽네요. 제 정보를 전부 삭제 요청하고 싶습니다.","1","0","8.37.0 build 13 50262"
"2022-09","재생하다가 앱 끄고 나중에 다시 들어왔을때 멈췄던 부분에서 다시 시작하지 않고 엉뚱한 이전 화면에서부터 재시작 되는 경우가 최근들어 너무 많이 생기네요. 앱을 지우고 다시 깔아도 계속 그러는데 해결 해 주세요. .","1","1","8.35.0 build 19 50257"
"2022-09","광고도 없고 재미있어요 많은 시리즈가 있으니깐 정말 좋은데요? 너 무 좋아염 넷플릭스여 영원하라","5","0","8.14.0 build 5 40129"
"2022-09","제작 규정이나 의무인건지 장르나 스토리에 어색할 정도로 불필요한 동성애를 쑤셔넣는 거 보면 역겹다.그리고 오프닝 건너뛰기를 옵션으로 넣어라","1","0","8.37.0 build 13 50262"
"2022-09","자막 장난?","1","1","8.37.0 build 13 50262"
"2022-09","청각장애인용 자막좀 끌 수 있게 해 주세요. . 자막 때문에 영화보는데 집중이 안되요. 한국인이 모두 청각장애인이 아니잖아요?","1","0","8.37.0 build 13 50262"
"2022-09","컴으로 들어가지지 않고 계속 디바이스 오류가 뜨네여","2","0","8.37.0 build 13 50262"
"2022-09","한글버젼은 NUMBERBLOCKS가 없네요. 미국버젼은 이 프로그램이 있는데 넘버블럭스 우리도 보게해 주세요. ","3","0","8.35.0 build 19 50257"
"2022-09","한국어도 음성지원좀 해 주세요.  일본은 해주면서 왜 한국은 지원안해줌? 자막 일일이 보기 너무 눈 아파요","3","0",""
"2022-09","자막 왜이래요? 검은배경없애주세요. ","2","1","8.35.0 build 19 50257"
"2022-09","자막에 검은 배경 없애주세요.  이런 식으로 바뀡 줄 알았으면 업데이트 안했을텐데","2","2","8.37.0 build 13 50262"
"2022-08","법대로 사랑하라 스트리밍 좀 해 주세요. ","1","0","8.37.0 build 13 50262"
"2022-08","나루투 보루토와 블랙 클로버와 합작을 넷플에서 하면 얼마나 좋을까","5","0","8.35.0 build 19 50257"
"2022-08","좋네 요","5","0","8.37.0 build 13 50262"
"2022-08","일 안하냐?","1","1","8.31.1 build 14 50243"
"2022-08","화면 닫은상태에서 재생이 멈추거나 꺼지거나 합니다 이상해졋네요","3","0","8.35.0 build 19 50257"
"2022-08","너무 재밌는 드라마와 영화가 있어서 좋아요","5","0","8.35.0 build 19 50257"
"2022-08","좋아요 좋아요","5","0","8.35.0 build 19 50257"
"2022-08","기묘한 이야기 땜에 해지 못하고 있슴 스띵은 시즌 10까지 내달라 영원히 끝나면 해지 각","5","0","8.35.0 build 19 50257"
"2022-08","자막 검정 배경","1","1","8.35.0 build 19 50257"
"2022-08","모자이크 좀 빼라.진격의거인 엉덩이까지 모자이크하네 검열이 너무심함.그리고 드라마같은거에 노래다올때 가사 1도 안적는건 뭔지 모르겠다","2","0","8.35.0 build 19 50257"
"2022-08","자막 젓같이도바꿨네 담당자 똥싸냐?","1","0",""
"2022-08","내가 찜한 컨텐츠가 변경이 안됩니다. 새로 추가되지도 않고 기존의 것도 삭제되지 않아요","3","0","8.35.0 build 19 50257"
"2022-08","한산 언제 하는겨 맨날 같은메뉴만 나와","3","0","8.26.0 build 11 40221"
"2022-08","재생 사양이 수시로 SD로 바뀌는데 안고쳐주시나요? 매번 제거했가사 재설치 하기 번거로운데.","1","0","8.35.0 build 19 50257"
"2022-08","볼거리.핫한 영화와 시리즈. 애니메이션 까지 시간가는줄 모르고 보고.또보그","5","0","8.34.0 build 4 50250"
"2022-08","자막 검정화면 나오는거 좀 없애주세요.  업데이트 괜히 했어요 제가 좋아하는 앱인데 안바뀌면 불편해서 못쓸거같아요 최대한 빨리 개선해 주세요. ","1","3","8.35.0 build 19 50257"
"2022-08","자막 테두리 설정을 만들어 주시던가 테두리를 없애주시던가 빠른 조치가 필요할 것 같습니다. 보는 내내 테두리에 신경이 쓰여서 제대로 보지도 못하고 중간에 꺼버리는 경우가 다반사네요.","3","3",""
"2022-08","자막 꼬라지가 이게 뭐죠? 검은배경? 뭘 업뎃한겁니까?","1","5","8.35.0 build 19 50257"
"2022-08","너무 볼께 많습니다","5","0","8.35.0 build 19 50257"
"2022-08","왜 어플 실행이안되나요","2","0","8.35.0 build 19 50257"
"2022-08","버그인지 모느겠지만 넷플릭스가 먹통입니다. 그리고 다른분들도 말했듯이 처음시작할때 위에 이상한 그림이 뜸니다. 이점을 고치면 다 좋겠습니다.","1","0","8.35.0 build 19 50257"
"2022-08","왜 자막뒤에 검은 배경이 생겼나요 다른 분들 리뷰보고 업뎃할걸 하고 후회중입니다. 적어도 선택할 수 있게 넣어주실 순 없는지요.","2","2","8.35.0 build 19 50257"
"2022-08","가격인상대비 컨텐츠 부족","4","0","8.35.0 build 19 50257"
"2022-08","영화는 다양해서 좋은데 자막이 지역에 따라서 제한돼니 답답해서 3점 드리겠습니다","3","0","8.35.0 build 19 50257"
"2022-08","올해로 성인인데 생일 안지났다고 카드 등록 못하는게 개빡치네 20살 됐는데 생일이 연말인 사람은 또 1년 기다려야함? 융통성을 좀 발휘해서 20살 되는 사람은 1월 1일부터 생일이 지났든 안지났든 성인으로 쳐줘라 좀","4","0","8.35.0 build 19 50257"
"2022-08","좋기는 한데 저번에 갑자기 안되길래 더시 로그인을 했는데 안되는거에요.","3","0","8.35.0 build 19 50257"
"2022-08","블루트스 키보드로 안드로이드 TV의 넷플릭스 앱에서 검색 시 영어로는 검색이 되지만 한글로는 검색이 안되는 문제가 있어요. 한글의 자음만 인식되고 모음은 인식이 안돼요. 해결해 주세요. .","4","0","8.35.0 build 19 50257"
"2022-08","쓰레기지만 그점이 마음에듭니다","5","0","8.35.0 build 19 50257"
"2022-08","더할말이 있을까","5","0","8.31.1 build 14 50243"
"2022-08","한국에서 사용하다 외국 나와있는데 한글자막 없어짐 자막설정 할수있게 해주시죠","1","0","8.35.0 build 19 50257"
"2022-08","파친코 해 주세요. ","1","0","8.34.0 build 4 50250"
"2022-08","업데이트 되고 나서 자막 뒤에 검은 배경이 생겨서 증요한 장면을 전체적으로 다 보지 못해서 불편하고 밝기를 원래 더 낮출 수 있었는데 더 안 낮아져서 눈이 너무 아파요 혼자 해결할 수도 없고. 제발 바꿔주세요.  .","3","0","8.35.0 build 19 50257"
"2022-08","진짜 볼꺼 없다. 돈만 쳐올리고 아깝단 생각만 점점 든다","1","0","8.35.0 build 19 50257"
"2022-08","정말 최고에요","5","0","8.35.0 build 19 50257"
"2022-08","1년째 사용하다 자막 바껴서 해지합니다","2","1","8.34.0 build 4 50250"
"2022-08","자막 뒤에 검은 배경 왜 넣은거.?제발 없애주세요. .","1","0","8.35.0 build 19 50257"
"2022-08","잘 보고있음. 근데 내가 살지않는 베트남에서 같이 보고있음.","5","0","8.34.0 build 4 50250"
"2022-08","돈부터내라는게 어이가 없네 내가 보고싶은거 없으면 손해인데 무슨 이딴 경우가 다 있지","1","0","8.35.0 build 19 50257"
"2022-08","티비에 넷플은 속도가 없더라고요. 쿠팡이나 유튜브에는 속도제어가 가능하던데 모바일처럼 속도제어좀 해 주세요. .","5","0","8.35.0 build 19 50257"
"2022-08","시청하다가 나중에 볼라고 껐다 다시 들어왔는데 왜 보던편에서 다시 재생하지않고 처음부터 시작하나요 한두번도 아니고 개선좀 해 주세요. ","2","0",""
"2022-08","아 자막 검은배경 안 없에주나 겁나 거슬리네","1","1","8.35.0 build 19 50257"
"2022-08","일단 봅니다","1","0","8.34.0 build 4 50250"
"2022-08","갤럭시 폴드4를 구매하고 넷플릭스가 플렉스 모드를 앱 자체에서 지원한다길래 실행시켜봤습니다. 그런데 플렉스 모드가 안되네요","4","1","8.35.0 build 19 50257"
"2022-08","자막 검은배경 극혐","1","0","8.35.0 build 19 50257"
"2022-08","번역을 발로하는 거 같고 불편합니다. 전문 번역가를 쓰시는 게 맞나요","1","0",""
"2022-08","폴드4 플랙스모드 되더니 오늘 안되네요? 내 폰문제인가","1","0","8.35.0 build 19 50257"
"2022-08","그냥 볼만해요","4","0","8.34.0 build 4 50250"
"2022-08","자막배경 시꺼매서 거슬려요","1","2","8.35.0 build 19 50257"
"2022-08","자막 배경에 검은색 수정할 수 있게 제발 빨리 수정해 주세요. ","1","3","8.35.0 build 19 50257"
"2022-08","심심할때 시간때우기 좋아요","5","0","8.35.0 build 19 50257"
"2022-08","해킹당하고 마음대로 결제 되고 개 빡침","1","0","8.35.0 build 19 50257"
"2022-08","자막배경 왜그러나요 이게 최선인가요 앱 내에서는 설정도 못하고. 너무 불편합니다.","1","2","8.35.0 build 19 50257"
"2022-08","한번에 몰아보기가좋아요","5","0","8.35.0 build 19 50257"
"2022-08","콘텐츠 줄에서 삭제하는게 자꾸 안되네요 좀 고쳐주세요. .","2","1","7.120.3 build 29 35592"
"2022-08","자막에 자동으로 검은 바탕이 나와요","1","1","8.35.0 build 19 50257"
"2022-08","갤럭시 S10 5G 는 왜 넷플 시청이 불가능한지 알고싶습니다 전원 껏다키고 넷플 삭제했다 다시깔아도 똑같습니다 왜 이러는지 알려주십시오","5","1","8.35.0 build 19 50257"
"2022-08","이중자막 좀 지원해주면 안될까요? 어려운거 아니잖아요 이용자 수도 더 많아질 거예요","3","0","8.35.0 build 19 50257"
"2022-08","어제부터 앱 실행이 안됩니다.앱 삭제후 재설치해도 넷플릭스 로고 뜨는 화면에서 멈춰있어요.왜이런건가요?","1","1","8.35.0 build 19 50257"
"2022-08","넷플릭스 잘보고있던 애청자입니다. 어느순간 화면이 계속 끊기고 소리는 들리나 끊기면서 들리네요.돈 까지 냈는데 이부분은 고쳐주셨으면 좋겠어요","5","1","8.30.0 build 5 40236"
"2022-08","다 좋은데. 영화나 드라마 마지막화일때 엔딩크레딧을 왜 자르시나요 편의성을 위하시는 건 좋지만 제작과정 사진이나 정리영상들이 나오는데 자동으로 넘어가네요. 설마하고 몇 번이나 들어가 재생해봤는데 그냥 추천영상으로 넘어가요. 제작자들에 대한 예의도 아닌거 같습니다. 스킵을 눌러야만 넘어가면 좋겠네요.","4","176","8.35.0 build 19 50257"
"2022-08","음 뭐 그래도 좋은 앱인거 같아요","5","0","8.35.0 build 19 50257"
"2022-08","대기업 축에도 못드는 쓰레기 기업 이메일 잘못쓰고 휴대전화 등록안하고 비밀번호 까먹으면 어케찾음? 돈만날림? 결제 한 폰으로 비번못찾는게 웃기고 이메일변경도 안되더라 업데이트하라하고 여기 눌리니 아무것도 안뜸 벌레기업","1","1","8.35.0 build 19 50257"
"2022-08","자료는 정말 많은데 내가 보고픈건 막상 없네요","4","0","8.34.0 build 4 50250"
"2022-08","사용이 너무 잘되서 극락가요","5","0","8.34.0 build 4 50250"
"2022-08","굿 노원구 솽놤좌","5","0","8.35.0 build 19 50257"
"2022-08","좋아요 좋아요","5","0","8.35.0 build 19 50257"
"2022-08","업뎃 후 자막 뒤 검은 배경 뭔갸요? 없애주세요. . 선택 옵션을 넣던지.","1","0","8.35.0 build 19 50257"
"2022-08","폴드4 최적화좀해 주세요.  화면이안맞아요","2","0","8.32.1 build 34 50247"
"2022-08","15세 애니도 약간의 노출도 전부 모자이크 심지어 통으로 편집해버리기도 해서 내용의 개연성이 무너질 정도임 안그래도 볼거 몇개 되지도 않는 컨텐츠들 조차 이정도니. 잼 넷플오리지널에만 돈 쏟아붓지 말고 기존 영화 컨텐츠들이나 많이올리셈 진짜 볼거 정말없음 아니 조금만 자극적이어도 모자이크걸고 내용을 자를 거면 애초에 넷플 키즈로 빼지 왜 애꿎은 애니퀄을 떨어뜨림? 이해가 안감 앞으로 평생 이용 안할듯 기존 영화 컨텐츠도 매우 부족함 정 말 볼거없음 비추","1","0","8.34.0 build 4 50250"
"2022-08","자막 검은 배경 도대체 왜 생긴거죠. 설정도 못하고 너무 불편해요","1","0","8.34.0 build 4 50250"
"2022-08","업데이트 후 자막 뒤 검은 배경 불편","3","0","8.34.0 build 4 50250"
"2022-08","업뎃하고 모바일 끊김. 자막 배경도 거슬림. 삭제하고 구버젼으로 사용 중","1","0","8.28.0 build 4 40234"
"2022-08","몇일 전부터 앱이 켜지지 않습니다 앱을 다시 설치하고 켜도 로고만 뜨고 다음 화면으로 넘어가지 않습니다","1","0","8.34.0 build 4 50250"
"2022-08","도대체 검은 자막은 언제 바꿀거임? 이렇게 불편한 사람들이 수두룩한데. 테스트는 해보고 업데이트한거 맞나요? 이해가 안가넹","1","0","8.34.0 build 4 50250"
"2022-08","자꾸 5.8 오류나요","3","0","8.34.0 build 4 50250"
"2022-08","개봉일을 정확하게 알려줘야지 뭔 8월 18일에 나온다던게 22일인데도 안나오냐. 이거 보려고 넷플릭스 했건만. 이건 명백한 사기다.","1","0","8.34.0 build 4 50250"
"2022-08","최근 내가 찜한 콘텐츠 목록에서 삭제 기능이 오류가 잦네여 아무리 체크 해제를 해도 없어지질 않아요 너무 불편합니다","2","0","8.34.0 build 4 50250"
"2022-08","소닉 재밌다","5","0","8.34.0 build 4 50250"
"2022-08","업데이트 후 자막 뒤에 검은 배경이 생겨 화면이 가려져 장면이 잘 보이지 않습니다. 그리고 다음화로 넘어가는 버튼 또한 없어져 시청에 불편함이 생겼습니다. 또 화질이 좋지 않아 보기 어려움이 있습니다. 화질의 정도를 정할 수 있었으면 좋겠습니다. 업데이트 되었다더니 불편한 점이 3개나 생겼네요. 넷플릭스는 평소 애용하는 앱 입니다. 하루 빨리 개선되었으면 좋겠습니다.","3","152","8.34.0 build 4 50250"
"2022-08","볼건 많은데 볼게없어요","4","0","8.30.0 build 5 40236"
"2022-08","내가 찜한 콘텐츠 기능에서 개수 제한이 있는 것 같은데 개수 제한이 없어져서 모두 보였으면 좋겠어요.","4","0","8.34.0 build 4 50250"
"2022-08","업데이트 후 자막 검은 배경 뭐지요? 그냥 자막 옵션 기능을 만드시지 그냥 강제적용 자막으로 영상 지워버리기 지렷다","3","2","8.34.0 build 4 50250"
"2022-08","넷플릭스 진리죠","5","0","8.34.0 build 4 50250"
"2022-08","스마트티비에서 볼때 재생속도조절 가능했으묜 좋겠어요","1","0","8.34.0 build 4 50250"
