"Date","Review","Star","Like","Version"
"2022-09","다운로드 기능 좀 만들어주세요. 넷플이나 웨이브처럼 와이파이에서 다운해서 외부에서 데이터없이 볼 수있게요.","1","0","8.1.4.1"
"2022-09","휴대폰으로 정기결제를 했고 휴대폰은 잘됨 티비로 볼때는 왜 또 결제를 하라는거죠? 개짜증나네요? 이미 이용권이 있는데 왜또 이용권을 결제하라고 하는거죠? 약아빠졌네","1","0","8.1.4.1"
"2022-09","OS13 이라는 이상한 알림이 와서 찝찝해서 앱 삭제 함","1","1","8.1.4.1"
"2022-09","자꾸 테스트푸시를 실서버에 보내지 말아주세요","5","0","8.1.4.1"
"2022-09","os13 푸쉬머냐 테스트를 상용에서함??","1","0","8.1.4.1"
"2022-09","티빙에 os13이라는 알림이 왔어요 얘는 뭔가요??? 테스트를 운영에서하나요?????","3","2","8.1.4.1"
"2022-09","로그인도 안했는데 os13이라는 알림 온거 뭔가여??","1","2","8.1.4.1"
"2022-09","프로필 화면에 비밀번호를 걸어 놓았는데 비밀번호를 입력하려고 해도 업데이트 이후 자판이 안 올라오네요. 갤럭시 z퐆드3 입니다.","2","0","8.1.4.1"
"2022-09","재생이 지연되고있다고함","1","0","8.1.4.1"
"2022-09","안녕하세요 어제까지 잘시청중이였는데 해외드라마시청시 자꾸 영상재생이 지원된다는 창만뜨고 실행이되지않습니다 와이파이 데이터 정상이며 되지않아 어플삭제후 실행하였지만 똑같아요","1","0","8.1.4.1"
"2022-09","영상 재생 오류 확인 좀 해주세요","4","0","8.1.4.1"
"2022-09","월 9천 원 결제를 했는데 아무리 해도 재생 지연만 돼요..","3","0","8.1.4.1"
"2022-09","재생도안됩니다 삭제하고다시깔아도 재생지연있다고 계속뜨고 재생이안됩니다 유튜브 다른거잘되는데 이것만그럽니다","1","0","8.1.4.1"
"2022-09","NCIS 로스앤젤레스 시즌1부터 시즌4까지 볼 수 없는 이유 좀 설명해주세요.","2","0","8.1.4.1"
"2022-09","내가쓰는 오티티중에 유일하게 자주팅김","1","0","8.1.4.1"
"2022-09","나쁘지는 않은데 KBS 생생정보 프로그램을 개설해 주시면 좋겠어요. 그리고 시청기록과 검색기록 비공개 기능도 넣어주시면 별 5개 다 드릴게요.","4","0","8.1.4.1"
"2022-09","고객상담원도없어서 결제나해지 모든것에 문제가생길때 처리도잘안되고 문자로만 답을 받을수있어서 다시는사용안하겠음 중국드라마는 왜이렇게많은건지","1","0","8.1.4.1"
"2022-09","한국영화도 자막 설정하게 해주세요 작은 차이가 큽니다","4","0",""
"2022-09","다 좋아요. 근데 좀 아쉬운건 도라에몽이 1기에서 5기밖에 없어서 좀 아쉽습니다. 도라에몽 좀 더 추가해주세요 그것말고는 다 좋아 평점 5개드립니다.","5","0","8.1.4.1"
"2022-09","어플 좋아요.","3","0","7.4.4"
"2022-09","오프라인으로도 컨텐츠를 즐길 수 있는 방법이 추가 되었으면 함. 다운로드라던지 앱 내에서 오프라인으로 저장가능하게 한다던지. 컨텐츠는 많지만 출퇴근할때처럼 어디로 장시간 이동할 때는 잘 손이 안가짐. 그 외에도 pc화면과 모바일 화면의 구성이 많이 달라서 자주 헤매이게 됨. 내가 찜한 프로그램을 찾으려면 pc는 마이페이지를 가야되고 모바일은 기록탭을 가야한다던지. 종종 찾는 것들이 pc와 모바일에서 아예 다른 페이지에 있어 그리 편하진 않음. 차라리 조금 더 기다려서 유툽으로 보는게 낫다고 생각한 적이 더러 있을 정도.","3","21","8.1.4.1"
"2022-09","크롬캐스트 연결시도시 연결되지않는다고하는데 갑자기 왜이런거죠? 티빙 앱만 그러고 다른 유튜브나 크롬은 정상동작하는데요 Z플립3 입니다","1","0","8.1.4.1"
"2022-09","제일 작은 금액으로 결제했는데 스폰지밥 짱구처럼 사람들이 많이 볼것 같은건 티비로 보려고 하면 또 옛날치킨값정도 내야 되네.. 아니 이용권에 티비 시청된다고 적혀있었던것 같은데 뭐죠?","3","0","8.1.4.1"
"2022-09","잘쓰고있는데 앱 안정성이 너무너무너무 떨어져요. 이게 어떨때는 잘 되는데 어떨때는 버벅임이 너무 심하고 특히 내가 시청중인 영상 이어보기하다가 속터진적이 한두번이 아닙니다... 와이파이도 원활한데 뜨는것도 느리고 무한로딩바 돌아가고... 이제 사용자도 많이 늘었는데 안정성개선 제발좀요","3","6","8.1.4.1"
"2022-09","아니 프리미엄인데 렉 너무 걸리고 화질이너무깨져요","3","0","8.1.4.1"
"2022-09","플립 꽉찬화면 전환시 자막짤리는 것 좀 어케 해주세요 제발...","2","0","8.1.4.1"
"2022-08","다 좋아요 근데 회차가 많은 방송 프로그램을 볼 때 스크롤 해서 찾기가 불편합니다 검색 기능 같은 걸 만들어서 회차 검색이나 출연진 게스트 검색을 할 수 있게 만들어 주시면 감사하겠습니다","5","0","8.1.4.1"
"2022-08","이중결제됐는데 무조건 구글에환불신청하라는데 환블도안되고 중복으로 쓰여져 돈만날리고 또 결제되고 이게 나랑 장난치는거지 뭐하자는건지 예 이번달까지만 보고 삭제할거랍니다. 열시미 개발하셔서 많은 들한테 돈이나뜯으시며 사세요","1","0","8.1.4.1"
"2022-08","휴대폰 갤럭시 픝립2 으로 미드시청중 꽉찬회면 설정하면 자막이 잘립니다","2","0","8.1.4.1"
"2022-08","핸드폰으로 프로그램들 잘 보고 있는데 화면 크게 보다가 다시 작게 만든 뒤에 뒤로가기 버튼 홈버튼 누르고 싶은데 숨겨진 버튼 나오게 하는 방법을 모르겠어요.. 스크롤 올렸다 내렸다 해도 안나오고 숨겨진 버튼 한번에 나오게 하는 방법 알려주세요 검색 해봐도 없어요","3","0","8.1.4.1"
"2022-08","니네 인터페이스가 너무구려 전체화면전환 스크롤바 볼륨 밝기조절등 딴데보고 따라라도해 좀. 진짜 이런 불편한 사용성은 다시 결제하기 싫어지게만들어 아니 켜기전부터 짜증부터나 아니 사용법이 특허라도 있는거아니면 그냥좀 따라해","1","0","8.1.4.1"
"2022-08","보도 안하는데 돈을 와 차 카페가 가는데 사기꾼 아이가.","2","0","8.0.2"
"2022-08","갤럭시 폴드3사용자입니다 혹시 플레이어개선은 하실의향이없으신가요 플레이할때 너무불편합니다 제가 웨이브를같이쓰고있는데 웨이브 플레이어는 개선이 엄청돼서 자주쓰게되는데 티빙은컨텐츠는 좋은데 플레이어때문에 쓰기싫어지네요 특히 회전 전체화면 중간재생 그리고 화면비율이 바뀔때마다 됐다안됐다하는문제등 플레이어 개선 계획좀알려주세요","1","0","8.1.4.1"
"2022-08","몇년째 늘 사용합니다","5","0","8.1.4.1"
"2022-08","월래 화면 끈상태에서 재생이 안됫엇나요이게?","3","0","8.1.4.1"
"2022-08","모바일로는 티빙 실행이 잘되는데 티비로는 실행이 잘안되어서 사람 성질 버리겠어요","1","1","8.1.4.1"
"2022-08","저는 청각장애인 드라마 낮과밤 자막 언제 올게요?? 아니면 어려워요 ??","3","1","8.1.4.1"
"2022-08","출금되서 이용 안할려고 문의했는데 답이 없네요","1","0","8.1.4.1"
"2022-08","자막 기능이 있었으면 좋겠어요","3","0","8.1.4.1"
"2022-08","지 멋대로 갑자기 꺼지는 버그 좀 고쳐주세요","2","0","8.1.4.1"
"2022-08","아쉬운점 몇 개 1 영상목록 아래 내가 어떤 영상을 어디까지 봤는지 빨간줄로 표시가 안 됨. 예를들어 놀라운토요일 을 선택하여 방송목록으로 가면 내가 몇 화를 봤는지 어디까지 봤는지를 알 수 없음. 내가 안 본 회차를 찾으려면 일일이 수백화를 하나씩 다 들어가봐야함. 유튜브의 경우 내가 본 영상 아래는 어디까지 봤는지 빨간 줄로 진행상황이 다 나옴. 2 영화쪽 카테고리 설정이 너무 빈약함 이상하게 티빙은 tv쪽과 달리 영화는 딱 기본적인 1단계 장르밖에는 적용이 안 됨. 개별구매 이런거 말고 세부카테고리 분류가 더 필요함. 3 전체화면 작은화면 전환속도가 심각함 타 어플은 매우 전환이 빠른 반면 티빙은 까맣게 꺼지고 회전하고 다시 화면이 확대되어 꽉 찰때까지의 과정이 사람 눈으로 보일정도로 느림. 특히 1번은 이미 최근 본 영상에는 기능구현이 되어있어서 한시간도 안 걸려 복붙으로 충분히 개선이 가능할텐데 왜 안 하나 모르겠네요.","3","31","8.1.4.1"
"2022-08","시청 중인 영상이랑 시청한 영상이랑 분리가 되면 좋겠습니다.다 본 영상도 안 사라지고 지울려면 너무 힘들어요.","1","1","8.1.4.1"
"2022-08","폰으로 앱을 실행하려고 하는데 앱이 초기 티빙화면에서 왜 넘어가서 실행되지 않는지 모르겠습니다","2","2","8.1.4.1"
"2022-08","모바일로 해지하기 위해서 앱을 깔아야 하는군요","1","0","8.1.4.1"
"2022-08","언제 부턴가 업그레이드 후 차량 블루투스에 연결되면 영상 실행이 계속 멈춥니다. 왜 그럴까요?","2","0",""
"2022-08","짜증났어 두번다시결제안합니다 결제도안되고 그리고 자꾸 벅벅되고","3","0","8.1.4.1"
"2022-08","무슨업데이트만하고앉아있냐 그리고 업데이트하면전에 버젼보다 더 불편","1","0","8.1.4.1"
"2022-08","티비에 티빙은 속도가 없더라고요. 쿠팡이나 유튜브에는 속도제어가 가능하던데 모바일처럼 속도제어좀 해주세요. 그리고 티비서 웨이브는 10초 빨리감기 되감기 누르면 모바일처럼 넘어가는데 두번에 확인까지 넘어가는 불편한점이 있습니다.","5","0","8.1.4.1"
"2022-08","한국 드라마 영화에도 자막이 있으면 좋겠습니다","4","0","8.1.4.1"
"2022-08","LG스마트tv에서 컨텐츠 선택하면 무한 로딩걸리고 영상 재생이 안됩니다 메일로 동영상과 함께 보내도 기계적이 메크로 답변만 돌아오고 해결은 안해주시고 상담원하고 통화도 안되고 어떻게 하라는 겁니까","1","0","8.1.4.1"
"2022-08","혼자볼거라 스탠다드인데 화질이 너무 너무 안좋아요. 크롬캐스트 연결해서 티비로 보는데 1080 으로 잘 나오다가 흐려지고 멈추고 이게 반복되네요. 옛날에 한 번 구독했을때도 그래서 끊었던 것 같은데 어떻게 나아지는게 없나요? 프리미엄은 달라요? 큰 화면으로 재밌게 보려는데 오히려 화만 나네요 다른 ott 는 한번도 이런적 없는데 너무 비교됩니다. 어쨋든 어떻게 해야되나요 방법이 있나요?","1","2","8.1.4.1"
"2022-08","정기결제 환불요청드립니다","5","0",""
"2022-08","화면이 중간에 툭 끊기고 집중하기가 어려워요.","2","0","8.1.4.1"
"2022-08","이번 업데이트 이후 다음화로 넘어갈때 화면렉이 생기네여 버퍼링이 심해졌어요 수정해 주세요","1","0","8.1.4.1"
"2022-08","동영상 플레이어 기능이 너어어무 아쉬워요 1. 모든 동영상 재생할 때마다 오프닝 건너뛰기 자동으로 적용되도록 기능 추가 요청 2. 팝업플레이어에서 다음화 자동재생 기능 추가 요청 3. 핸드폰으로 동영상 보다 다른 어플 사용하다 돌아와서 재생하면 헌번에 재생이 안되서 앱을 껐다켜거나 여러번 눌러야해요. 4. 밝기 볼륨조정이 메뉴 안띄우고 바로 됐으면 좋겠어요. 수고하세용","1","45","8.1.4.1"
"2022-08","제 계정으로 어머니도 보고 싶어하시는데 제 폰은 로그인이 되고 어머니 폰에선 안되요? 이유가 뭘까요?","3","0","8.1.4.1"
"2022-08","완전쓰레기예요.. 돈내고가입했는데.. 티비연결하려면 존재하지않는아이디로떠요 고객센터 문의를 하면 성의없이 메뉴얼만 답으로오고..상담이안되요 무료사이트도아닌데..","1","0","8.1.4.1"
"2022-08","잘 보고 있었는데 오늘 갑자기 루팅된 기기에서는 이용할 수 없다 고 뜹니다. 무슨 일이죠???","1","0","8.1.4.1"
"2022-08","자꾸 멈추거나 반복 됨","1","0","8.1.4.1"
"2022-08","대탈출 너무너무 좋아하는데 1.사운드가 갑자기 커지는 회차가 있어요 보다가 깜짝 놀래서 조절하는데 그 영상이 잘못된건지 아니면 플레이어 문제인지 확인 가능한가요? 2.밥친구로 대탈출 잘 보는데요 뭐먹다가 좀비편 나오면 걸러야 해요 비위가... 혹시 보고싶은 영상 체크해서 플레이리스트 만드는 건 없을까요? 타임머신시리즈나 천해명시리즈 만들어서 정주행해보고싶어요. 3.전시리즈 몰아보기 하고 싶은데 한시즌 끝나면 연속보기가 안되는데 자동으로 다음시즌 재생 하게 해주셨으면 좋겠어요","4","4","8.1.4.1"
"2022-08","핸드폰 pc에도 로딩이 너무 길어요 안됩니다.","1","0","8.1.4.1"
"2022-08","티빙 월정액 해지신청합니다","1","0","8.1.4.1"
"2022-08","돈내고 보는데 갑자기 이게 뭔가요 계속 로딩만돌고 재생이 안되요","1","0","8.1.4.1"
"2022-08","왜 서버 점검도아닌데 안되는건가요...보고싶은 프로 보고싶을때 못보면..결제의미있나요.....?","1","0","8.1.4.1"
"2022-08","2022.08.23 20 25.. 공지는 24일 새벽 작업을 알리지만 당장 지금 동영상 재생이 안되고 있군요 지금 당장 재생이 안되는 점을 공지해야 하지 않나요?","1","0","8.1.4"
"2022-08","제발요. 화면 건드리기만 해도 볼륨이 높아지거나 밝기가 조절되는 불편한 윈도우xp때나 유행하던 방식 사용하지 마시구요... 제발 영상 하나만큼은 안끊기게 시청 가능하게좀 해주세요 돈주고 쓰는데 무료프로그램보다 버벅대면 어떻게하나요 인터넷 문제라고 생각하실수도 있는데 다른 어플이랑 동시에 사용해도 티빙만 10초 넘게 버퍼링이 걸려요 진심 10년전에 업데이트 중지된 어플인줄","1","1","7.4.2"
"2022-08","렉 오지네","1","0","8.1.4.1"
"2022-08","재생 자체가 안 돼요","1","0","8.1.4"
"2022-08","동영상 재생도 안되고 캐스팅도 안되고 어플이 너무 구리네요","1","0","8.1.4.1"
"2022-08","시청기록 삭제를 했음에도 불구하고 홈화면에 있는 시청하는 컨텐츠에는 삭제한 프로그램이 계속 포함되어 있습니다. OS 버전과 티빙 어플리케이션 버전은 모두 최신 버전입니다.","3","0","8.1.4.1"
"2022-08","안녕하세요 백그라운드 플레이라고 하나요? 계속 오류나고 몇 분 안되서 지속적으로 로딩걸려서 계속 다시 켜서 재생해야되고 난리네요 갤22입니다.","1","0",""
"2022-08","해지 하기가 왜 이리 힘들어요 해지 어떻게 하나요? 구글 플레이 에서 정기 결제 들어가면 된다고 하더니만 들어가도 해지는 없고 진짜","3","1","8.1.4.1"
"2022-08","네트워크연결상태를 확인후 안정된 네트워크로 이용해주세요 이거 좀 자막있는데다가 안뜨게 좀 해줘요. 아님 위에 깜박이는 마크하나 띄우던지... 안테나 한개 없어져도 보는데 지장없어요. 영상 끊기면 내가 알아서 옮겨요","3","0","8.1.4"
"2022-08","티비로 볼라고 가입하고 구독권까지 사서 드갈라고 하니깐 티비로는 로그인 안되고 구독 취소 할라고 연락 할려고 하니 고객센터는 상담원이랑 1대1로 말할수도 없는 서비스를 누가 생각을 했을 까요? 카카오 계정으로 로그인 할려고 하니 그냥 나가리 됬네여 돈 날리고 시간 날리고 환불 처리 언제할지 알지도 못하고 그냥 기다리라고 하는게 맞는 건지 모르겠습니다.","1","1","8.1.4"
"2022-08","밝기와 소리크기 조절하는게 예전방식이 나았던 것 같습니다 꼭 화면을 터치한 후 조그만 바 근처에서만 조절되는게 더 불편해진 것 같아요 예전방식으로 원복이 안된다면 예전방식과 지금방식 중 선택할 수 있도록 해 줄수는 없을까요","3","1","8.1.4"
"2022-08","끊김이 너무 심해요. 돈 아꿉 .","1","0",""
"2022-08","와 해제 할려고 하니 해제가 안됩니다 엄청 어려워서 고객센터 전화 통화할려고 하니 통화 기능도 사라졌고 해제 못하도록 엄청 어렵게 되거라 가입 이용하실때 참고 하세요. 스트레스 심하네요 가입 하기전 해제 할수 있는 방법을 확인 하시고 꼭 하세요 오로지 구글에서 만 가능하고 통화 불가 티빙 이용 하지 마세요","1","1","8.1.4.1"
"2022-08","다회차 작품의 회차 소개가 밀립니다. 자동재생으로 다음화가 재생되면 소개란 더보기를 눌렀을 때 이전 화의 줄거리가 있어요.","3","0","8.1.4"
"2022-08","임영웅님 보려고 가입","5","0","8.1.4.1"
"2022-08","자막기능 좀 넣어주시면 안될까요? 한국어도 음량을 크게해도 안들리는 부분이 있어 좀 불편하네요","3","1","8.1.4"
"2022-08","스마트티비나 셋탑박스에서 사용하는 어플에 재생속도 조절이 없어 불편하네요. 재생속도 조절 추가되었으면 좋겠어요 재생부분찾는데도 스킵하는데 오래 걸려서 힘든데 기능추가 했으면 좋겠네요","3","0","8.1.4"
"2022-08","완전 안좋음","1","0","8.1.4"
"2022-08","임영웅과 함께 하는 TVING 승승장구하세요","5","0","8.1.4"
"2022-08","에서 tvn드라마 보려고 건너 왔는데 컨텐츠는 다양하지만 재생시이나 건너뛰기 등에 시간이 걸리고 바로 연결이 안되요. 티비에서 볼때도 마찬가지에요. 반응 속도 느리고 무선 네트워크 연결이 저절로 끊기는지 에러도 뜨구요. 건너뛰기라고 하면 잠깐씩 화질에 영향이 갑니다. 첨엔 더 비싼 요금제를 유도 하나 싶었어요. 랑 비교되는건 어쩔 수 없네요. 다음엔 개선됐음 좋겠네요.","3","11","8.1.4"
"2022-08","s21울트라 사용자 입니다 티빙 컨텐츠는 잘 시청하고 있습니다 그런데 티빙에서 컨텐츠를 시청할 때 밝기를 섬세하게 조절하는게 타 플랫폼에 비해 많이 불편합니다. 제가 자기전에 불꺼놓고 컨텐츠를 시청할 때가 많아서 어두운 곳에서 밝기를 미세하게 조절해야하는데 티빙은 뭔가 밝기가 확 확 조절돼서 너무 밝아지거나 너무 어두워지거나만 합니다. 게다가 핸드폰에서 직접 조절하려고 해도 티빙 재생시에는 티빙에서만 밝기 조절이 가능하더라고요. 화면 밝기를 미세하게 조절할 수 있게 개선 부탁드려요. 그리고 컨텐츠 재생시에 스와이프해서 시간 이동하는 것이 너무 민감도가 높은 것 같습니다 그냥 재생 중에 얼마나 남았나 확인 하려고 화면 터치만 해도 앞으로 뒤로 넘어가 버려요 티빙에 컨텐츠 업로드 되는게 tvn jtbc 프로그램은 다 업로드 되는게 아닌가요? 가끔 없는게 보여서요","3","27","8.1.4.1"
"2022-08","오늘 정기결재 되어서 방금 구독 취소했는데 환불 부탁드립니다.","4","0","8.1.4"
"2022-08","렉 뒤지게 쳐걸려요 도대체 10초 이동하기 하기만 하면 로딩이 10초가 걸려요? 네트워크 정상이고 제 핸드폰이 장애가 걸린 건가요????? ? ? ? ? ?? ? ? ? ?? ? ? ?? ? ?? ? ? ? ?? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?? ? ? ? ? ? ? ? ? ? ? ? ? ? ?","1","0","8.1.4"
"2022-08","스킵을 할때 화면을 미는데 그게 잘 안되요. 그리고 화면이 작아지고 커질때 마다 랙이 자꾸 걸리고요.그리고 quick video는 광고가 나옴니다.","3","0","8.1.4"
"2022-08","구글 TV에서 되게 해주세요 크롬캐스트 4세대 간절히 오래 바라왔었는데 어느 날. 업데이트 했더니 됩니다. 다음화로도 잘 넘어가고. 약속대로 별 드립니다","5","29","8.1.3"
"2022-08","코난 극장판 13기 영상 화질에 문제가 있네요 개선 바랍니다","1","0","8.1.4"
"2022-08","애니메이션 학원 베이비시터즈가 있을 줄 알고 넷플 포기하고 왔는데 없어서 너무 아쉬워요","4","0","8.1.4.1"
"2022-08","임영웅 최고에 감성장인 국민 가수 콘서트 너무너무 감동입니다 언제나 응원하고 늘사랑합니다","5","0","8.1.4.1"
"2022-08","저 혹시 갤럭시z 폴드3 쓰는데 영상 가로회전이안되네요? 원래 가로회전이안되는건가요.. 수정 좀 부탁드려요","4","0","8.1.4"
"2022-08","해외시리즈 중드 즐겨보는데 요즘 너무 옛날 것만 올라오는것 같아서 그냥저냥 하네요 그래도 잘보고 있어요","3","0",""
"2022-08","프로그램 찾으려고 조금만 스크롤 하면 몇페이지 보지도 못하고 멈추면서 앱이 정지되서 사라져버리네요. 돈 아까워요.","1","0",""
"2022-08","티비연결 되다안되다...엄청심함 셋탑박스 껏다 키면 연결됩니다","1","0","8.1.4"
"2022-08","처음부터 개판임","1","0","8.1.4"
"2022-08","내 인생 최악의 ott 시부레","1","0","8.1.4"
"2022-08","가끔식 티비에 연결 안 되서 왜 안 되지 하면서 며칠동안 기다려야 됐습니다 그리고 동생이 실수로 티비 꺼서 다시 켜서 연결 해 볼라니까 안 되더군요 이런거 때문에 짜증나네요. 휴대폰 늦게 까지 못 봐서 티비로나마 연결 해서 볼려고 하는데 안 되니 짜증납니다 이런 점 좀 고쳐 주시면 안 될까요? 짜증나네요.","2","0","8.1.4"
"2022-08","티빙이 드디어 안드로이드 셋탑 유플러스 에 적용 돼서 네이버 멤버쉽 플러스 무료 이던걸 업그레이드 해서 유료로 전환 했습니다. 그런데 모바일 티빙 앱과 안드 셋탑 앱이 차이가 많네요. 안드 셋탑 앱은 신경을 안쓰시는 건지 메뉴 보기가 좀 불편 합니다. 예를 들면 파라마운트 컨텐츠를 전부 볼수있는 방법이 없습니다. 있다면 굉장히 어렵게 메뉴를 숨겨 놓은 거겠죠. 파라마운트 컨텐츠는 홈 화면에서 파라마운트 의 숨겨진 명작 시리즈 란 에서만 볼수있는데 옆으로 아무리 이동해도 더보기 같은게 없습니다. 티빙 오리지날 컨텐츠도 마찬가지 같구요. 모바일 앱 처럼 왼쪽 옆이나 상단에 전용관으로 들어 갈수 있는 메뉴가 따로 있었으면 좋겠습니다. 지금 안드 셋탑 티빙 앱은 왼쪽에 메뉴가 홈 tv프로그램 영화 키즈 기록 이렇게 단순히 5개 밖에 없써서 파라마운트 나 티빙 오리지날 같은 컨텐츠를 전부 볼 수 없습니다. ott업체중 가장 떨어지는 ui를 가지고 있는데 상당히 불편 하네요.","4","27","8.1.4"
"2022-08","프리미엄 구독중인데 없던 광고가 생겼네요. 실시간도 아니고 다시보기로 보는건데 월16 000원씩 내면서 광고도 3개씩 봐야되나요? 넘어갈수도없고 광고끝나면 화질도 깨져있고 몇년째 구독중인데 해지충동듭니다. 공지에도 안써있던데 갑자기 중간광고가 생겨난 이유가 뭐죠? 안볼수없나요?","2","1","8.1.4"
"2022-08","저..이거 구매하기 인증할때 13세 이상을 해주시면 안되나요 제가 딱 14살이여서..아예 영상을 못봐요 <","3","0","8.1.4.1"
"2022-08","며칠 전부터 정주행 채널 같은 회차 반복되는데 짜증.. 혹시나 싶어 업뎃 했는데 똑같네. 오류 수정은 무슨.. 그와중에 화면 밝기 볼륨 바는 뭘까?","2","1","8.1.4"
"2022-08","정주행채널에서 자꾸 같은 회차가 반복됩니다.","4","3","8.1.4"
"2022-08","업데이트가 안되네요","1","0","8.0.2"
"2022-08","뭐냐... 기록 들어가면 부제목 뜨고 눌러봐야 제목을 알수 있네 어디까지 봤나 헷갈리네","3","0","8.1.4"
"2022-08","잘못결제했는데 욤금제 변경 안되나요 고객센터도없고 난감하네요","1","0","8.1.4"
"2022-08","화면밝기조절과 음량조절 이전처럼 원터치로 가능하게 복원해주세요. 지금은 조절하려면 번거롭게 두번 이상 화면터치 해야하는데 그나마도 조절막대가 잘 안 맞아 정말 너무 불편합니다. 화면시청도 가리구요","1","5","8.1.4"
"2022-08","안드로이드 티비용 어플 빨리감기 좀 개선해주세요","4","0","8.1.4"
"2022-08","연간결제권 계속 쓰는건가요 첫결제만 그런가요? 내년에도 계속 쓰고싶어요. 티빙이 실시간도좋고 화면배율도좋고 가격도 착하고 다좋은데 내가본목록 지울때 일일이 찍은후 삭제하는것말고 프로그램통으로 삭제하게해주세요.","5","1","8.1.4"
"2022-08","갤럭시 폴드2 사용자입니다. 가로버전으로 시청하다가 홈버튼 누르고 세로 버전으로 다른 앱 사용하다가 다시 티빙 들어가서 가로로 돌리면 돌아가지 않는 버그가 있습니다. 앱을 종료 후 재접속해야 가로로 돌아가는데 해결부탁드립니다.","3","4","8.1.4"
